rowid,sampleid,age,gender
89519,084676,fifties,male
89520,144201,teens,female
89521,134752,fifties,male
89522,128864,sixties,male
89523,141553,twenties,male
89524,068619,fourties,female
89525,103979,sixties,female
89526,080331,sixties,female
89527,108602,fourties,male
89528,131057,seventies,male
89529,039453,fifties,male
89530,010257,teens,female
89531,091314,teens,male
89532,138099,thirties,female
89533,114008,sixties,male
89534,075709,seventies,female
89535,141123,fifties,female
89536,043878,sixties,female
89537,145494,twenties,male
89538,017556,teens,male
89539,124641,sixties,female
89540,119239,thirties,male
89541,126795,sixties,male
89542,080252,teens,female
89543,048499,teens,male
89544,087755,seventies,male
89545,083308,fifties,female
89546,146940,fourties,female
89547,123997,teens,male
89548,121394,twenties,female
89549,117139,fifties,female
89550,035007,fourties,female
89551,053708,fifties,female
89552,134141,seventies,male
89553,085430,thirties,female
89554,148155,fifties,female
89555,007170,twenties,male
89556,066645,sixties,male
89557,138438,sixties,male
89558,006555,fifties,female
89559,115651,seventies,female
89560,119079,fifties,male
89561,044525,thirties,male
89562,063922,fourties,female
89563,111137,sixties,female
89564,056735,seventies,female
89565,145478,twenties,male
89566,023969,thirties,female
89567,115056,fourties,female
89568,121554,fourties,female
89569,140256,fifties,male
89570,140172,fourties,female
89571,027099,fourties,male
89572,005131,thirties,female
89573,020177,teens,female
89574,138153,teens,female
89575,016628,teens,male
89576,063112,thirties,male
89577,030436,seventies,female
89578,126571,seventies,male
89579,089938,twenties,female
89580,019719,twenties,male
89581,016090,thirties,male
89582,130909,fourties,male
89583,043817,fourties,female
89584,078974,fifties,male
89585,137595,seventies,male
89586,138240,thirties,male
89587,041003,thirties,male
89588,090191,seventies,female
89589,116213,seventies,female
89590,148039,twenties,female
89591,136062,seventies,male
89592,033557,fifties,male
89593,124008,fourties,female
89594,039684,sixties,male
89595,108511,thirties,female
89596,021799,twenties,female
89597,022304,seventies,female
89598,031609,thirties,female
89599,014070,twenties,male
89600,086181,fifties,female
89601,074764,teens,male
89602,027650,fourties,male
89603,065534,fourties,female
89604,067191,seventies,male
89605,101008,teens,male
89606,118593,twenties,female
89607,130570,thirties,male
89608,103969,fifties,male
89609,118134,twenties,male
89610,093906,fifties,male
89611,144433,fourties,male
89612,073618,fifties,female
89613,130584,teens,female
89614,045152,teens,female
89615,104022,fifties,male
89616,074300,teens,female
89617,019916,sixties,male
89618,135106,twenties,female
89619,027515,sixties,female
89620,083449,sixties,male
89621,126127,teens,male
89622,040711,thirties,female
89623,006851,twenties,male
89624,003571,sixties,female
89625,135435,sixties,male
89626,093319,fifties,male
89627,068791,fourties,female
89628,136473,thirties,male
89629,086382,teens,male
89630,147967,twenties,female
89631,146009,twenties,male
89632,137015,fourties,female
89633,116792,sixties,male
89634,019981,seventies,male
89635,050735,fourties,female
89636,020347,twenties,female
89637,120793,seventies,female
89638,003334,twenties,male
89639,124435,teens,male
89640,123425,teens,male
89641,098377,seventies,male
89642,121223,seventies,male
89643,146074,sixties,female
89644,068616,twenties,female
89645,030462,thirties,female
89646,121320,teens,male
89647,009329,sixties,male
89648,017378,fifties,female
89649,137952,thirties,male
89650,066959,sixties,male
89651,017635,fourties,male
89652,023260,fifties,male
89653,058643,sixties,male
89654,029346,fifties,male
89655,002353,twenties,male
89656,034217,teens,female
89657,111083,seventies,female
89658,067930,twenties,male
89659,132637,fourties,female
89660,051509,fourties,female
89661,097548,fifties,male
89662,015998,thirties,female
89663,124268,sixties,female
89664,033951,twenties,female
89665,027873,twenties,male
89666,014907,fifties,female
89667,071264,teens,male
89668,029571,fifties,female
89669,045769,teens,male
89670,112840,twenties,male
89671,059758,seventies,male
89672,054678,sixties,male
89673,031170,seventies,female
89674,052513,fifties,female
89675,077042,seventies,female
89676,006051,twenties,female
89677,103670,fifties,female
89678,138943,thirties,female
89679,026205,twenties,male
89680,146144,twenties,female
89681,040024,teens,female
89682,001096,teens,female
89683,095977,fourties,male
89684,140714,fourties,male
89685,081742,twenties,female
89686,133024,twenties,male
89687,050833,fifties,female
89688,072103,teens,male
89689,115100,teens,female
89690,023180,thirties,female
89691,003763,fourties,male
89692,097322,thirties,male
89693,125634,sixties,female
89694,034737,fifties,male
89695,065645,sixties,male
89696,105341,fourties,male
89697,101633,teens,male
89698,009023,seventies,male
89699,126706,fourties,male
89700,119462,twenties,male
89701,101819,thirties,female
89702,059534,teens,male
89703,128424,fourties,female
89704,052667,twenties,female
89705,121601,twenties,male
89706,001618,teens,female
89707,119407,fourties,male
89708,013122,twenties,male
89709,022509,fifties,female
89710,075596,thirties,female
89711,080745,sixties,male
89712,058501,sixties,female
89713,046575,seventies,female
89714,102743,thirties,male
89715,012620,fifties,male
89716,028886,fifties,male
89717,071774,fourties,male
89718,087464,thirties,female
89719,141727,sixties,male
89720,140073,sixties,male
89721,071836,twenties,female
89722,077429,sixties,male
89723,091792,fourties,female
89724,051120,fourties,female
89725,107677,twenties,female
89726,108293,twenties,male
89727,087110,sixties,male
89728,067700,twenties,male
89729,101190,fifties,female
89730,087815,teens,male
89731,032077,twenties,male
89732,121061,twenties,female
89733,006536,thirties,male
89734,039559,twenties,male
89735,033907,seventies,female
89736,096986,sixties,male
89737,059328,teens,female
89738,142761,twenties,female
89739,070431,fifties,male
89740,142401,sixties,female
89741,017529,twenties,female
89742,092370,teens,female
89743,069729,thirties,female
89744,130342,fourties,male
89745,073938,fifties,female
89746,128284,thirties,male
89747,013446,fifties,female
89748,114074,fourties,male
89749,037699,teens,male
89750,072755,seventies,female
89751,140444,fourties,male
89752,119358,thirties,female
89753,069581,thirties,male
89754,099792,twenties,female
89755,110323,thirties,female
89756,065247,thirties,male
89757,055839,twenties,male
89758,085411,fifties,male
89759,131450,sixties,female
89760,094298,thirties,male
89761,106394,twenties,male
89762,015380,thirties,male
89763,007760,seventies,male
89764,065914,teens,male
89765,127154,sixties,female
89766,025047,fourties,female
89767,140613,fourties,female
89768,003055,teens,male
89769,077042,seventies,female
89770,115751,twenties,male
89771,008769,twenties,female
89772,043922,thirties,male
89773,146083,thirties,male
89774,032314,twenties,female
89775,021389,seventies,male
89776,067074,fifties,female
89777,071290,twenties,female
89778,062369,twenties,female
89779,095454,thirties,male
89780,112732,teens,female
89781,079467,thirties,female
89782,074176,seventies,female
89783,061276,fourties,male
89784,074881,thirties,female
89785,051354,teens,male
89786,113642,fifties,female
89787,044750,fifties,male
89788,051754,seventies,male
89789,089146,twenties,female
89790,131448,fourties,female
89791,008005,fourties,female
89792,125560,twenties,female
89793,114819,sixties,male
89794,124546,seventies,male
89795,122936,fourties,female
89796,081661,fifties,female
89797,135725,fourties,female
89798,076365,fifties,male
89799,138676,thirties,male
89800,014452,thirties,male
89801,141915,fifties,female
89802,085678,seventies,male
89803,135123,fifties,female
89804,005361,sixties,female
89805,023245,sixties,female
89806,016837,sixties,male
89807,087835,twenties,female
89808,033646,teens,male
89809,087261,sixties,female
89810,066653,sixties,male
89811,139467,sixties,female
89812,144119,teens,female
89813,043652,sixties,female
89814,009870,seventies,female
89815,061460,sixties,male
89816,125386,fifties,female
89817,042714,seventies,female
89818,089871,thirties,male
89819,016980,thirties,female
89820,079387,sixties,male
89821,032586,sixties,male
89822,030816,thirties,female
89823,051618,teens,male
89824,053684,seventies,male
89825,107890,teens,female
89826,068479,seventies,female
89827,061687,twenties,male
89828,040637,sixties,male
89829,025829,twenties,female
89830,140933,fourties,female
89831,130453,teens,male
89832,031216,thirties,male
89833,101451,twenties,male
89834,096080,sixties,female
89835,081612,teens,female
89836,056995,fourties,female
89837,094441,seventies,male
89838,026183,sixties,female
89839,147112,teens,female
89840,017648,seventies,female
89841,110941,teens,female
89842,094485,teens,male
89843,007672,fifties,male
89844,047597,twenties,female
89845,005835,fifties,male
89846,019160,fifties,male
89847,093208,teens,male
89848,065633,fourties,male
89849,141358,thirties,female
89850,138090,fifties,male
89851,039826,fourties,male
89852,085517,teens,female
89853,138430,fourties,male
89854,023359,twenties,female
89855,056671,teens,female
89856,079706,thirties,female
89857,097991,seventies,female
89858,024275,teens,female
89859,061564,twenties,male
89860,115267,seventies,male
89861,099005,fifties,male
89862,105189,fifties,female
89863,031295,twenties,female
89864,117880,teens,male
89865,127796,seventies,male
89866,007845,fourties,male
89867,112112,twenties,female
89868,003211,sixties,female
89869,035055,seventies,male
89870,067856,seventies,female
89871,132957,fourties,male
89872,099427,fifties,male
89873,046730,teens,female
89874,130628,seventies,male
89875,039650,sixties,female
89876,089065,seventies,female
89877,012157,thirties,female
89878,076490,seventies,female
89879,131540,sixties,male
89880,007501,twenties,female
89881,128002,thirties,male
89882,111705,thirties,male
89883,045955,fifties,male
89884,075528,sixties,male
89885,053904,fifties,male
89886,049048,twenties,female
89887,113650,sixties,male
89888,139949,thirties,male
89889,009673,sixties,male
89890,085008,fourties,female
89891,065148,teens,male
89892,033321,thirties,female
89893,109352,seventies,female
89894,031274,seventies,female
89895,048986,sixties,male
89896,105488,twenties,female
89897,119118,seventies,female
89898,083686,sixties,female
89899,097599,fifties,female
89900,023014,teens,male
89901,058112,thirties,male
89902,058703,thirties,female
89903,023280,fifties,male
89904,015757,seventies,female
89905,016545,seventies,male
89906,141325,fifties,male
89907,053871,thirties,female
89908,013163,teens,male
89909,098110,sixties,male
89910,059244,twenties,female
89911,044165,twenties,male
89912,013353,fourties,male
89913,024660,fourties,male
89914,106880,sixties,female
89915,117548,fifties,male
89916,116800,twenties,male
89917,025487,twenties,male
89918,044597,fifties,female
89919,021942,fifties,female
89920,068031,sixties,male
89921,016798,twenties,female
89922,070723,teens,female
